DE	1988	4.6	1.526056	0	0	0	0	0	0	0	0
FL	1956	5.1	1.629241	0	0	0	0	0	0	0	0
FL	1957	4.4	1.481605	0	0	0	0	0	0	0	0
FL	1958	3.8	1.335001	0	0	0	0	0	0	0	0
FL	1959	4.1	1.410987	0	0	0	0	0	0	0	0
FL	1960	3.9	1.360977	0	0	0	0	0	0	0	0
FL	1961	4.2	1.435084	0	0	0	0	0	0	0	0
FL	1962	4.1	1.410987	0	0	0	0	0	0	0	0
FL	1963	4.1	1.410987	0	0	0	0	0	0	0	0
FL	1964	4.2	1.435084	0	0	0	0	0	0	0	0
FL	1965	4.4	1.481605	0	0	0	0	0	0	0	0
FL	1966	4.3	1.458615	0	0	0	0	0	0	0	0
FL	1967	4.7	1.547562	0	0	0	0	0	0	0	0
FL	1968	5.1	1.629241	0	0	0	0	0	0	0	0
FL	1969	5.5	1.704748	0	0	0	0	0	0	0	0
FL	1970	5.5	1.704748	0	0	0	0	0	0	0	0
FL	1971	6.1	1.808289	1	0	0	0	0	0	0	0
FL	1972	6.9	1.931521	1	0	0	0	0	0	0	0
FL	1973	7.1	1.960095	0	1	0	0	0	0	0	0
FL	1974	7.2	1.974081	0	1	0	0	0	0	0	0
FL	1975	7.4	2.00148	0	0	1	0	0	0	0	0
FL	1976	7.3	1.987874	0	0	1	0	0	0	0	0
FL	1977	7	1.94591	0	0	0	1	0	0	0	0
FL	1978	7.2	1.974081	0	0	0	1	0	0	0	0
FL	1979	7.4	2.00148	0	0	0	0	1	0	0	0
FL	1980	7.3	1.987874	0	0	0	0	1	0	0	0
FL	1981	7.4	2.00148	0	0	0	0	0	1	0	0
FL	1982	6.8	1.916923	0	0	0	0	0	1	0	0
FL	1983	6.6	1.88707	0	0	0	0	0	0	1	0
FL	1984	6.9	1.931521	0	0	0	0	0	0	1	0
FL	1985	6.8	1.916923	0	0	0	0	0	0	0	1
FL	1986	6.7	1.902107	0	0	0	0	0	0	0	1
FL	1987	6.6	1.88707	0	0	0	0	0	0	0	1
FL	1988	6.4	1.856298	0	0	0	0	0	0	0	1
GA	1956	2.1	.7419373	0	0	0	0	0	0	0	0
GA	1957	2.3	.8329091	0	0	0	0	0	0	0	0
GA	1958	2.1	.7419373	0	0	0	0	0	0	0	0
GA	1959	2.2	.7884574	0	0	0	0	0	0	0	0
GA	1960	2.3	.8329091	0	0	0	0	0	0	0	0
GA	1961	2.4	.8754688	0	0	0	0	0	0	0	0
GA	1962	2.4	.8754688	0	0	0	0	0	0	0	0
GA	1963	2.5	.9162908	0	0	0	0	0	0	0	0
GA	1964	2.6	.9555114	0	0	0	0	0	0	0	0
GA	1965	2.7	.9932518	0	0	0	0	0	0	0	0
GA	1966	2.9	1.064711	0	0	0	0	0	0	0	0
GA	1967	3.2	1.163151	0	0	0	0	0	0	0	0
GA	1968	3.4	1.223776	0	0	0	0	0	0	0	0
GA	1969	3.7	1.308333	0	0	0	0	0	0	0	0
GA	1970	4.1	1.410987	0	0	0	0	0	0	0	0
GA	1971	4.3	1.458615	0	0	0	0	0	0	0	0
GA	1972	4.6	1.526056	0	0	0	0	0	0	0	0
GA	1973	5.1	1.629241	1	0	0	0	0	0	0	0
GA	1974	5.4	1.686399	1	0	0	0	0	0	0	0
GA	1975	5.8	1.757858	0	1	0	0	0	0	0	0
GA	1976	6.1	1.808289	0	1	0	0	0	0	0	0
GA	1977	5.9	1.774952	0	0	1	0	0	0	0	0
GA	1978	6	1.791759	0	0	1	0	0	0	0	0
GA	1979	6.2	1.824549	0	0	0	1	0	0	0	0
GA	1980	6.4	1.856298	0	0	0	1	0	0	0	0
GA	1981	6.3	1.84055	0	0	0	0	1	0	0	0
GA	1982	5.9	1.774952	0	0	0	0	1	0	0	0
GA	1983	5.8	1.757858	0	0	0	0	0	1	0	0
GA	1984	5.3	1.667707	0	0	0	0	0	1	0	0
GA	1985	5.6	1.722767	0	0	0	0	0	0	1	0
GA	1986	5.6	1.722767	0	0	0	0	0	0	1	0
GA	1987	5.5	1.704748	0	0	0	0	0	0	0	1
GA	1988	5.5	1.704748	0	0	0	0	0	0	0	1
HI	1956	2.3	.8329091	0	0	0	0	0	0	0	0
HI	1957	2	.6931472	0	0	0	0	0	0	0	0
HI	1958	2	.6931472	0	0	0	0	0	0	0	0
HI	1959	2.2	.7884574	0	0	0	0	0	0	0	0
HI	1960	2	.6931472	0	0	0	0	0	0	0	0
HI	1961	2.4	.8754688	0	0	0	0	0	0	0	0
HI	1962	2.1	.7419373	0	0	0	0	0	0	0	0
HI	1963	2.2	.7884574	0	0	0	0	0	0	0	0
HI	1964	2.4	.8754688	0	0	0	0	0	0	0	0
HI	1965	1.6	.4700036	0	0	0	0	0	0	0	0
HI	1966	1.2	.1823216	0	0	0	0	0	0	0	0
HI	1967	1.9	.6418539	0	0	0	0	0	0	0	0
HI	1968	2.4	.8754688	0	0	0	0	0	0	0	0
HI	1969	2.9	1.064711	0	0	0	0	0	0	0	0
HI	1970	3.4	1.223776	0	0	0	0	0	0	0	0
